product_name,product_url,image_url,price,category,is_in_stock,measurements
Reflex Plus Premium Chicken Flavor Junior Dog Food For Mini And Small Breeds – 3Kg,https://greenspoon.co.ke/product/reflex-plus-premium-chicken-flavour-junior-dog-food-for-mini-and-small-breeds-3kg/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Reflex-Plus-Mini-and-Small-Breeds-Chicken-Flavour-Junior-Dog-Food-720x480.jpg,"KShs 3,698",Home &amp; Beauty,true,3Kg
Spectrum Low Grain Adult Dog Food Salmon &amp; Anchovy – 2.5Kg,https://greenspoon.co.ke/product/spectrum-low-grain-adult-dog-food-salmon-anchovy-2-5kg/,https://greenspoon.co.ke/wp-content/uploads/2024/12/greenspoon-spectrum-low-grain-2-of-1-720x480.jpg,"KShs 5,539",Home &amp; Beauty,true,2.5Kg
Proline Bentonite Clumping Cat Litter – Lavender Scent,https://greenspoon.co.ke/product/proline-bentonite-clumping-cat-litter-lavender-scent/,https://greenspoon.co.ke/wp-content/uploads/2024/12/greenspoon-lavender-2-of-1-720x480.jpg,"KShs 2,219",Home &amp; Beauty,true,Lavender Scent
Migliorcane Canned Dog Food With Beef – 405g,https://greenspoon.co.ke/product/migliorcane-canned-dog-food-with-beef-405g/,https://greenspoon.co.ke/wp-content/uploads/2024/10/greenspoon-miglior-cane-welness-system-bocconi-with-beef-avec-2-of-1-720x480.jpg,KShs 339,Home &amp; Beauty,true,405g
Trendline Adult Cat Food Salmon – 1Kg,https://greenspoon.co.ke/product/trendline-adult-cat-food-salmon-1kg/,https://greenspoon.co.ke/wp-content/uploads/2024/08/greenspoon_trendline_adult_cat_food_Somonlu_with_salmon-1216-720x480.jpg,"KShs 1,289",Home &amp; Beauty,true,1Kg
Reflex Plus Adult Cat Food With Chicken – 1.5Kg,https://greenspoon.co.ke/product/reflex-plus-adult-cat-food-with-chicken-1-5kg/,https://greenspoon.co.ke/wp-content/uploads/2023/06/GREENSPOON-reflex-plus-adult-cat-food-chicken-1-of-1-720x480.jpg,"KShs 2,798",Home &amp; Beauty,true,1.5Kg
Reflex Plus Premium Adult Cat Food With Salmon – 1.5Kg,https://greenspoon.co.ke/product/reflex-plus-premium-adult-cat-food-with-salmon-1-5-kg/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Salmon-Flavour-Adult-Cat-Food-720x480.jpg,"KShs 2,819",Home &amp; Beauty,true,1.5Kg
Reflex Puppy Food With Beef And Rice – 3Kg,https://greenspoon.co.ke/product/reflex-puppy-food-with-beef-and-rice-3kg/,https://greenspoon.co.ke/wp-content/uploads/2022/10/3J2A1020-720x480.jpg,"KShs 3,298",Home &amp; Beauty,true,3Kg
Bonnie Kitten Food Chicken Flavour – 1.5Kg,https://greenspoon.co.ke/product/bonnie-kitten-food-chicken-flavour-1-5kg/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Bonnie-Chicken-Kitten-Cat-Food-720x480.jpg,"KShs 2,098",Home &amp; Beauty,true,1.5Kg
Reflex Adult Cat Food Chicken &amp; Rice Flavour – 2Kg,https://greenspoon.co.ke/product/reflex-adult-cat-food-chicken-rice-flavour-2kg/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Gourmet-Adult-Cat-Foods-Chicken-and-Rice-Reflex-720x480.jpg,"KShs 3,189",Home &amp; Beauty,true,2Kg
Migliorcane Canned Dog Food With Beef &amp; Veg – 405g,https://greenspoon.co.ke/product/migliorcane-canned-dog-food-with-beef-veg-405g/,https://greenspoon.co.ke/wp-content/uploads/2024/10/greenspoon-miglior-cane-welness-system-bocconi-with-beef-and-vegetables-2-of-1-720x480.jpg,KShs 339,Home &amp; Beauty,true,405g
Migliorgatto Canned Cat Food With Poultry &amp; Carrots – 405g,https://greenspoon.co.ke/product/migliorgatto-canned-cat-food-with-poultry-carrots-405g/,https://greenspoon.co.ke/wp-content/uploads/2024/10/greenspoon-miglior-cane-welness-system-bocconi-with-poultry-carrots-2-of-1-720x480.jpg,KShs 339,Home &amp; Beauty,true,405g
Reflex Plus Premium Chicken Flavor Mini &amp; Small Breed Adult Dog Food – 3Kg,https://greenspoon.co.ke/product/reflex-plus-premium-salmon-flavour-mini-and-small-breed-adult-dog-food-3kg/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Kenya-Reflex-Plus-Premium-Chicken-Flavor-Mini-Small-Breed-Adult-Dog-Food-3Kg-720x480.jpg,"KShs 3,698",Home &amp; Beauty,true,3Kg
Loop Samaki Crunch Cat Food – 1.75Kg,https://greenspoon.co.ke/product/samaki-crunch-cat-food/,https://greenspoon.co.ke/wp-content/uploads/2025/11/3J2A1387-720x480.jpg,"KShs 1,679",Home &amp; Beauty,true,1.75Kg
Loop Samaki Crunch Cat Food – 750g,https://greenspoon.co.ke/product/samaki-crunch-cat-food-750g/,https://greenspoon.co.ke/wp-content/uploads/2025/11/3J2A1329-720x480.jpg,KShs 819,Home &amp; Beauty,true,750g
Loop Samaki Crunch Dog Food – 1.25Kg,https://greenspoon.co.ke/product/samaki-crunch-dog-food-1-25g/,https://greenspoon.co.ke/wp-content/uploads/2025/11/3J2A0512-720x480.jpg,KShs 939,Home &amp; Beauty,true,1.25Kg
Loop Pet Food Adult Dog Food – Apple &amp; Cinnamon Flavour,https://greenspoon.co.ke/product/loop-pet-food-adult-dog-food-apple-cinnamon-flavour/,https://greenspoon.co.ke/wp-content/uploads/2025/02/3J2A4961-720x480.jpg,"KShs 4,239",Home &amp; Beauty,true,Apple &amp; Cinnamon Flavour
Tusker Lager,https://greenspoon.co.ke/product/tusker-lager/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-Tusker-Lager-Can-720x480.jpg,KShs 229,Beer,true,
254 Golden Rump Session IPA – 330ml (Returnable Bottles),https://greenspoon.co.ke/product/254-golden-rump-session-ipa/,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-Kenya-Golden-Rump-254-720x480.jpg,KShs 289,Beer,true,330ml (Returnable Bottles)
Guinness Foreign Extra Beer – 500ml,https://greenspoon.co.ke/product/guiness-smooth-foreign-extra-beer-500ml/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-Guiness-Smooth-Foreign-Extra-Beer-500ml-Can-720x480.jpg,KShs 259,Beer,true,500ml
254 Muratatu Beer – 330ml (Returnable Bottles),https://greenspoon.co.ke/product/254-muratatu-beer-330ml-returnable-bottles/,https://greenspoon.co.ke/wp-content/uploads/2021/10/Greenspoon-Kenya-Muratatu-254-720x480.jpg,KShs 359,Beer,true,330ml (Returnable Bottles)
White Cap Crisp – Can,https://greenspoon.co.ke/product/white-cap-crisp/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-White-Cap-Crisp-Can-720x480.jpg,KShs 269,Beer,true,Can
Bila Shaka Porini Pilsner – 330ml,https://greenspoon.co.ke/product/bila-shaka-porini-pilsner-330ml/,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Bila-Shaka-Porini-Pilsner-720x480.jpg,KShs 259,Beer,true,330ml
Hopsmith Wananchi Gluten Free Beer – 500ml,https://greenspoon.co.ke/product/hopsmith-wananchi-glutten-free-beer-500ml/,https://greenspoon.co.ke/wp-content/uploads/2025/05/3J2A8685-2-720x480.jpg,KShs 469,Beer,true,500ml
Heineken Lager Beer,https://greenspoon.co.ke/product/heineken-lager/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Greenspoon-HEINEKEN-1-of-1-720x480.jpg,KShs 339,Beer,true,
White Cap Lager Beer – Bottle,https://greenspoon.co.ke/product/white-cap-lager-bottle/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-White-cap-720x480.jpg,KShs 259,Beer,true,Bottle
Smirnoff Ice Pineapple Punch Vodka – 330ml,https://greenspoon.co.ke/product/smirnoff-ice-pineapple-punch-vodka-330ml/,https://greenspoon.co.ke/wp-content/uploads/2024/07/greenspoon-smirnoff-pineapple-punch-1-of-1-720x480.jpg,KShs 259,Beer,true,330ml
Smirnoff Ice Double Black With Guarana – 330ml,https://greenspoon.co.ke/product/smirnoff-ice-double-black-with-guarana-330ml/,https://greenspoon.co.ke/wp-content/uploads/2024/07/greenspoon-guarana-ice-guarna-1-of-1-720x480.jpg,KShs 229,Beer,true,330ml
Tusker Lite,https://greenspoon.co.ke/product/tusker-lite/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-Tusker-Lite-Can-720x480.jpg,KShs 249,Beer,true,
Bila Shaka Dire Straits Pilsner – 330ml,https://greenspoon.co.ke/product/dire-straits-golden-lager-330ml/,https://greenspoon.co.ke/wp-content/uploads/2022/01/Greenspoon-Dire-Straits-Equatorial-Pilsner-Bila-shaka-720x480.jpg,KShs 259,Beer,true,330ml
Bila Shaka Chez Guerrilla Imperial Stout – 330ml,https://greenspoon.co.ke/product/bateleur-chez-guerrilla-imperial-stout/,https://greenspoon.co.ke/wp-content/uploads/2022/01/Greenspoon-Chez-Guerilla-Imperial-Stout-Bila-Shaka--720x480.jpg,KShs 279,Beer,true,330ml
Bila Shaka Dirty Hairy Copper Ale – 330ml,https://greenspoon.co.ke/product/dirty-hairy-copper-ale-330ml/,https://greenspoon.co.ke/wp-content/uploads/2022/01/Greenspoon-Dirty-Hairy-Copper-Ale-Bila-Shaka-720x480.jpg,KShs 259,Beer,true,330ml
Hopsmith American Pale Ale – 500ml,https://greenspoon.co.ke/product/hopsmith-american-pale-ale-500ml/,https://greenspoon.co.ke/wp-content/uploads/2023/06/Greenspoon-hopsmith-american-pala-ale-1-of-1-720x480.jpg,KShs 539,Beer,true,500ml
Hopsmith West Coast IPA – 500ml,https://greenspoon.co.ke/product/hopsmith-west-coast-ipa-500ml/,https://greenspoon.co.ke/wp-content/uploads/2023/06/Greenspoon-hopsmith-west-coast-ipa-1-of-1-720x480.jpg,KShs 498,Beer,true,500ml
Hopsmith Safari Sunrise Mango Fruit Beer – 330ml,https://greenspoon.co.ke/product/hopsmith-safari-sunrise-mango-fruit-beer-330ml/,https://greenspoon.co.ke/wp-content/uploads/2025/04/3J2A6096-2-720x480.jpg,KShs 319,Beer,true,330ml
Tusker Ndimu – 300ml,https://greenspoon.co.ke/product/tusker-ndimu-300ml/,https://greenspoon.co.ke/wp-content/uploads/2023/12/greenspoon-Tusker-Ndimu-5425-720x480.jpg,KShs 229,Beer,true,300ml
Hopsmith Safari Breeze Lager – 330ml,https://greenspoon.co.ke/product/hopsmith-safari-breeze-lager-330ml/,https://greenspoon.co.ke/wp-content/uploads/2025/04/3J2A6092-720x480.jpg,KShs 279,Beer,true,330ml
Hopsmith Coffee Milk Stout Bottle – 500ml,https://greenspoon.co.ke/product/hopsmith-coffee-milk-stout-bottle-500ml/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-hopsmith-kenyan-cofee-milk-stout-1-of-1-720x480.jpg,KShs 469,Beer,true,500ml
Bila shaka Czech Mates Lager – 500ml,https://greenspoon.co.ke/product/bila-shaka-czech-mates-lager-500ml/,https://greenspoon.co.ke/wp-content/uploads/2025/11/3J2A1407-2-720x480.jpg,KShs 319,Beer,true,500ml
Hopsmith Wananchi Lager – 500ml,https://greenspoon.co.ke/product/hopsmith-wananchi-lager-500ml/,https://greenspoon.co.ke/wp-content/uploads/2023/06/Greenspoon-hopsmith-wananchi-lager-1-of-1-720x480.jpg,KShs 459,Beer,true,500ml
White Cap Crisp Bottle – 300ml,https://greenspoon.co.ke/product/white-cap-crisp-bottle-300ml/,https://greenspoon.co.ke/wp-content/uploads/2023/12/greenspoon-whitecap-crisp-bottle-5429-720x480.jpg,KShs 289,Beer,true,300ml
Bila Shaka Jua Kali Lager – 330ml,https://greenspoon.co.ke/product/bateleur-jua-kali-lager/,https://greenspoon.co.ke/wp-content/uploads/2022/01/Greenspoon-Jua-Kali-Lager-Bila-Shaka-720x480.jpg,KShs 229,Beer,true,330ml
Tusker Malt Lager,https://greenspoon.co.ke/product/tusker-malt-lager/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-Tusker-Malt-Can-720x480.jpg,KShs 259,Beer,true,
Bila Shaka Sultan IPA – 330ml,https://greenspoon.co.ke/product/bila-shaka-sultan-ipa-330ml/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-Bila-Shaka-Sultan-IPA-330ml-720x480.jpg,KShs 319,Beer,true,330ml
Farmer Max Pasture Raised Chicken Breast (Frozen),https://greenspoon.co.ke/product/farmer-max-chicken-breast/,https://greenspoon.co.ke/wp-content/uploads/2020/05/Farmer-Max-Pasture-Raised-Chicken-Breast-720x480.jpg,KShs 789,Meat,true,
Greenspoon Chicken Boneless Strips – 500g,https://greenspoon.co.ke/product/greenspoon-chicken-boneless-stripes-500g/,https://greenspoon.co.ke/wp-content/uploads/2024/11/3J2A2557-3-min-720x480.jpg,KShs 598,Meat,false,500g
Greenspoon Chicken Gizzards – 500g (Frozen),https://greenspoon.co.ke/product/greenspoon-chicken-gizzards-500g/,https://greenspoon.co.ke/wp-content/uploads/2024/11/Untitled-design-56-2-720x480.jpg,KShs 469,Meat,true,500g (Frozen)
Farmer Max Pasture Raised Chicken Thighs (Frozen) – Bone In,https://greenspoon.co.ke/product/farmer-max-chicken-thighs/,https://greenspoon.co.ke/wp-content/uploads/2025/06/greenspoon-12-2-720x480.jpg,KShs 749,Meat,true,Bone In
Farmer Max Pasture Raised Whole Chicken (Frozen),https://greenspoon.co.ke/product/farmer-max-whole-chicken/,https://greenspoon.co.ke/wp-content/uploads/2018/06/06_WholeChickenProduct-720x480.jpg,"KShs 1,449",Meat,true,
Farmer Max Pasture Raised Chicken Drumsticks – 600g (Frozen),https://greenspoon.co.ke/product/farmer-max-chicken-drumsticks/,https://greenspoon.co.ke/wp-content/uploads/2020/05/drumsticks_-2-720x480.jpg,KShs 719,Meat,true,600g (Frozen)
Farmer Max Pasture Raised Chicken Mince (Frozen),https://greenspoon.co.ke/product/farmer-max-pasture-raised-chicken-mince/,https://greenspoon.co.ke/wp-content/uploads/2020/07/Greenspoon-Kenya-Farmer-Max-Chicken-Mince-720x480.jpg,KShs 829,Meat,true,
Farmer Max Pasture Raised Chicken Sausages – 500g (Frozen),https://greenspoon.co.ke/product/farmer-max-pasture-raised-chicken-sausages-500g-frozen/,https://greenspoon.co.ke/wp-content/uploads/2025/06/greenspoon-39-2-720x480.jpg,KShs 779,Meat,true,500g (Frozen)
Farmer Max Chicken Livers – 500g (Frozen),https://greenspoon.co.ke/product/farmer-max-chicken-livers-500g/,https://greenspoon.co.ke/wp-content/uploads/2021/11/06_Livers-720x480.jpg,KShs 219,Meat,true,500g (Frozen)
Farmer Max Pasture Raised Chicken Burger Patties – 500g (Frozen),https://greenspoon.co.ke/product/farmer-max-pasture-raised-chicken-burger-patties-500g-frozen/,https://greenspoon.co.ke/wp-content/uploads/2025/06/greenspoon-30-720x480.jpg,KShs 819,Meat,true,500g (Frozen)
Farmhouse Pet Mince – 750g (Frozen),https://greenspoon.co.ke/product/farmhouse-pet-mince-750g/,https://greenspoon.co.ke/wp-content/uploads/2025/06/greenspoon-8-720x480.jpg,KShs 379,Meat,true,750g (Frozen)
Farmer Max Chicken Breast Strips – 600g (Frozen),https://greenspoon.co.ke/product/farmer-max-chicken-strips-600g/,https://greenspoon.co.ke/wp-content/uploads/2019/11/Greenspoon-Farmer-Max-Chicken-Strips-720x480.jpg,"KShs 1,119",Meat,true,600g (Frozen)
Farmer Max Pasture Raised Chicken Thighs (Chilled),https://greenspoon.co.ke/product/farmer-max-pasture-raised-chicken-thighs-chilled/,https://greenspoon.co.ke/wp-content/uploads/2020/05/Farmer-Max-Pasture-Raised-Chicken-Thighs-720x480.jpg,KShs 769,Meat,true,
Farmer Max Chicken Feet (Frozen),https://greenspoon.co.ke/product/farmer-max-chicken-feet-1kg/,https://greenspoon.co.ke/wp-content/uploads/2022/05/Greenspoon-Kenya-Farmer-Max-Chicken-Feet-720x480.jpg,KShs 269,Meat,true,
Farmhouse Boneless Chicken Breast – 750g (Frozen),https://greenspoon.co.ke/product/farmhouse-boneless-chicken-breast-750g/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Farmhouse-Boneless-Chicken-Breats-720x480.jpg,"KShs 1,298",Meat,true,750g (Frozen)
Karen Fork Chicken Breasts (Frozen),https://greenspoon.co.ke/product/karen-fork-chicken-breasts/,https://greenspoon.co.ke/wp-content/uploads/2018/05/Karen-Fork-Chicken-Breasts-720x480.jpg,KShs 819,Meat,true,
Farmer Max Chicken Cubes – 600g (Frozen),https://greenspoon.co.ke/product/farmer-max-chicken-cubes-600g/,https://greenspoon.co.ke/wp-content/uploads/2019/11/Greenspoon-Farmer-Max-Chicken-Cubes-720x480.jpg,"KShs 1,119",Meat,true,600g (Frozen)
Farmer Max Pasture Raised Chicken Wings (Frozen),https://greenspoon.co.ke/product/farmer-max-pasture-raised-chicken-wings/,https://greenspoon.co.ke/wp-content/uploads/2020/07/Farmer-Max-Pasture-Raised-Chicken-Wings-720x480.jpg,KShs 719,Meat,true,
Farmhouse Chicken Neck – 1Kg (Frozen),https://greenspoon.co.ke/product/farmhouse-chicken-neck-1kg-frozen/,https://greenspoon.co.ke/wp-content/uploads/2023/06/Greenspoon-Kenya-Farmhouse-Chicken-Neck-1Kg-Frozen-720x480.jpg,KShs 229,Meat,true,1Kg (Frozen)
Karen Fork Chicken Wings (Frozen),https://greenspoon.co.ke/product/karen-fork-chicken-wings/,https://greenspoon.co.ke/wp-content/uploads/2018/05/Greenspoon-Kenya-Karen-Fork-chicken-wings-720x480.jpg,KShs 439,Meat,true,
Farmhouse Chicken Thighs (Bone-In) – 750g (Frozen),https://greenspoon.co.ke/product/farmhouse-chicken-thighs-bone-in-750g/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Farmhouse-Chicken-Thighs-Bone-In-720x480.jpg,KShs 859,Meat,true,In) – 750g (Frozen)
Karen Fork Chicken Thighs (Frozen),https://greenspoon.co.ke/product/karen-fork-chicken-thighs/,https://greenspoon.co.ke/wp-content/uploads/2018/05/Greenspoon-Karen-Fork-Chicken-Thighs-720x480.jpg,KShs 529,Meat,true,
Farmhouse Chicken Gizzards – 1Kg (Frozen),https://greenspoon.co.ke/product/farmhouse-chicken-gizzards-1kg-frozen/,https://greenspoon.co.ke/wp-content/uploads/2023/06/Greenspoon-Kenya-Farmhouse-Chicken-Gizzards-1Kg-Frozen-2-720x480.jpg,KShs 598,Meat,true,1Kg (Frozen)
Farmhouse Chicken Liver – 1Kg (Frozen),https://greenspoon.co.ke/product/farmhouse-chicken-liver-1kg-frozen/,https://greenspoon.co.ke/wp-content/uploads/2023/04/Greenspoon-Kenya-Farmhouse-Chicken-Liver-750g-Frozen-720x480.jpg,KShs 398,Meat,true,1Kg (Frozen)
Karen Fork Chicken Drumsticks (Frozen),https://greenspoon.co.ke/product/karen-fork-chicken-drumsticks/,https://greenspoon.co.ke/wp-content/uploads/2018/05/Karen-Fork-Chicken-Drumsticks-720x480.jpg,KShs 529,Meat,true,
Farmhouse Boneless Chicken Thighs – 750g (Frozen),https://greenspoon.co.ke/product/farmhouse-boneless-chicken-thighs-750g/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-Farmhouse-Boneless-Chicken-Thighs-750g-Frozen-720x480.jpg,"KShs 1,098",Meat,true,750g (Frozen)
Farmer Max Pasture Raised Boneless Chicken Drum Fillets (Frozen),https://greenspoon.co.ke/product/farmer-max-pasture-raised-boneless-chicken-drum-fillets-copy/,https://greenspoon.co.ke/wp-content/uploads/2019/11/Greenspoon-Farmer-Max-Pasture-Raised-Boneless-Chicken-Drum-Fillets-720x480.jpg,KShs 829,Meat,true,
Farmhouse Chicken Mince – 750g (Frozen),https://greenspoon.co.ke/product/farmhouse-chicken-mince-750g-frozen/,https://greenspoon.co.ke/wp-content/uploads/2023/03/Greenspoon-Kenya-Farmhouse-Chicken-Mince-750g-Frozen-1-720x480.jpg,"KShs 1,249",Meat,true,750g (Frozen)
Farmer Max Chicken Bones – 2Kg (Frozen),https://greenspoon.co.ke/product/farmer-max-chicken-bones-2kg/,https://greenspoon.co.ke/wp-content/uploads/2023/01/Greenspoon-Farmer-Max-chicken-Bones-720x480.jpg,KShs 539,Meat,true,2Kg (Frozen)
Kusev Heritage Turkey Sausages – 6 Pieces (Frozen),https://greenspoon.co.ke/product/kusev-heritage-turkey-sausages-6-pieces/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-Kusev-Heritage-Turkey-Sausages-6-Pieces-720x480.jpg,KShs 929,Meat,true,6 Pieces (Frozen)
Kenchic Boneless Chicken Breast (Frozen),https://greenspoon.co.ke/product/kenchic-chicken-breast-off-bonne/,https://greenspoon.co.ke/wp-content/uploads/2024/06/Kenchic-Chicken-Breast-Boneless-720x480.jpg,KShs 919,Meat,true,
Kusev Heritage Turkey Burger Patties – 4 Pieces (Frozen),https://greenspoon.co.ke/product/kusev-heritage-turkey-burger-patties-4-pieces/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-Kusev-Heritage-Turkey-Burger-Patties-4-Pieces-720x480.jpg,"KShs 1,198",Meat,true,4 Pieces (Frozen)
Farmhouse Chicken Feet – 1Kg (Frozen),https://greenspoon.co.ke/product/farmhouse-chicken-feet-750g-frozen/,https://greenspoon.co.ke/wp-content/uploads/2023/04/Greenspoon-Kenya-Farmhouse-Chicken-Feet-1-Kg-Frozen-720x480.jpg,KShs 219,Meat,true,1Kg (Frozen)
Kenchic Spring Whole Chicken – 750g (Frozen),https://greenspoon.co.ke/product/kenchic-spring-whole-chicken-750g/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Kenchic-Spring-Chicken-720x480.jpg,KShs 619,Meat,true,750g (Frozen)
Kenchic Whole Chicken Capon (Frozen),https://greenspoon.co.ke/product/kenchic-whole-chicken-capon/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Kenchic-Capon-Chicken-720x480.jpg,KShs 859,Meat,true,
Karen Fork Chicken Legs (Frozen),https://greenspoon.co.ke/product/karen-fork-chicken-legs/,https://greenspoon.co.ke/wp-content/uploads/2018/05/Karen-Fork-Chicken-Legs-720x480.jpg,KShs 319,Meat,true,
Divine Cravings Chicken And Mushroom Pie – Regular 3.25″ (Frozen),https://greenspoon.co.ke/product/divine-cravings-chicken-pie-normal-flour-frozen-regular-3-25/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Chicken-Pie-Inside-2-720x480.jpg,KShs 369,Meat,true,Regular 3.25″ (Frozen)
Farmer’s Choice Poultry Vienna Sausages (Frozen),https://greenspoon.co.ke/product/farmers-choice-poultry-vienna-sausages/,https://greenspoon.co.ke/wp-content/uploads/2024/06/greenspoon-farmers-choice-sausage-1-of-1-1-720x480.jpg,KShs 339,Meat,true,
Kenchic Chicken Sandwich – 200g (Frozen),https://greenspoon.co.ke/product/kenchic-chicken-sandwich-200g/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Kenchic_chicken_sandwich-720x480.png,KShs 329,Meat,true,200g (Frozen)
Farmer Max Pasture Raised Chicken Drumsticks – 600g (Chilled),https://greenspoon.co.ke/product/farmer-max-pasture-raised-chicken-drumsticks-chilled/,https://greenspoon.co.ke/wp-content/uploads/2020/05/Farmer-Max-Pasture-Raised-Chicken-Drumsticks-720x480.jpg,KShs 719,Meat,true,600g (Chilled)
